Date Time,UTC Time,Status,Latitude,,Longitude,,Velocity,,UTC Date,Course,,Date Time,Latitude,,Longitude,,Status,Status,Attenna Height,Geoidal Height
4/12/2015 14:33:18Error At Port,Ask:14,Rec: 14
4/12/2015 14:33:19Error At Port,Ask:278,Rec: 278
4/12/2015 14:35:43,	203509	5702.8202	N	11142.1045	W	2	09	1.0	274.3	M	-25.0	M		
4/12/2015 14:35:44,	203510	5702.8199	N	11142.1042	W	2	09	1.0	274.2	M	-25.0	M		
4/12/2015 14:35:45,	203511	5702.8198	N	11142.1045	W	2	09	1.0	273.8	M	-25.0	M		
4/12/2015 14:35:46,	203512	5702.8195	N	11142.1040	W	2	09	1.0	274.2	M	-25.0	M		
4/12/2015 14:35:47,	203513	5702.8190	N	11142.1048	W	2	10	1.0	273.3	M	-25.0	M		
4/12/2015 14:35:48,	203514	5702.8187	N	11142.1057	W	2	09	1.0	272.3	M	-25.0	M		
4/12/2015 14:35:49,	203515	5702.8189	N	11142.1052	W	2	09	1.0	272.7	M	-25.0	M		
4/12/2015 14:35:50,	203516	5702.8182	N	11142.1057	W	2	10	1.0	272.3	M	-25.0	M		
4/12/2015 14:35:51,	203517	5702.8182	N	11142.1056	W	2	09	1.1	272.3	M	-25.0	M		
4/12/2015 14:35:52,	203518	5702.8183	N	11142.1055	W	2	09	1.1	272.3	M	-25.0	M		
4/12/2015 14:35:53,	203519	5702.8184	N	11142.1054	W	2	10	1.0	272.3	M	-25.0	M		
4/12/2015 14:35:54,	203520	5702.8185	N	11142.1053	W	2	10	1.0	272.3	M	-25.0	M		
4/12/2015 14:35:55,	203521	5702.8186	N	11142.1052	W	2	10	1.0	272.3	M	-25.0	M		
4/12/2015 14:35:56,	203522	5702.8186	N	11142.1051	W	2	10	1.0	272.3	M	-25.0	M		
4/12/2015 14:35:57,	203523	5702.8187	N	11142.1049	W	2	10	1.0	272.2	M	-25.0	M		
4/12/2015 14:35:58,	203524	5702.8188	N	11142.1047	W	2	10	1.0	272.2	M	-25.0	M		
4/12/2015 14:35:59,	203525	5702.8188	N	11142.1046	W	2	10	1.0	272.2	M	-25.0	M		
4/12/2015 14:36:00,	203526	5702.8189	N	11142.1045	W	2	10	1.0	272.2	M	-25.0	M		
4/12/2015 14:36:01,	203527	5702.8190	N	11142.1047	W	2	10	1.0	272.2	M	-25.0	M		
4/12/2015 14:36:02,	203528	5702.8191	N	11142.1046	W	2	10	1.0	272.1	M	-25.0	M		
4/12/2015 14:36:03,	203529	5702.8192	N	11142.1046	W	2	10	1.0	272.1	M	-25.0	M		
4/12/2015 14:36:04,	203530	5702.8192	N	11142.1045	W	2	10	1.0	272.1	M	-25.0	M		
4/12/2015 14:36:05,	203531	5702.8190	N	11142.1051	W	2	10	1.0	271.8	M	-25.0	M		
4/12/2015 14:36:06,	203532	5702.8186	N	11142.1056	W	2	10	1.0	271.3	M	-25.0	M		
4/12/2015 14:36:07,	203533	5702.8190	N	11142.1053	W	2	10	1.0	271.8	M	-25.0	M		
4/12/2015 14:36:08,	203534	5702.8195	N	11142.1055	W	2	10	1.0	272.4	M	-25.0	M		
4/12/2015 14:36:09,	203535	5702.8196	N	11142.1054	W	2	10	1.0	272.4	M	-25.0	M		
4/12/2015 14:36:10,	203536	5702.8202	N	11142.1055	W	2	10	1.0	273.1	M	-25.0	M		
4/12/2015 14:36:11,	203537	5702.8208	N	11142.1067	W	2	10	1.0	273.3	M	-25.0	M		
4/12/2015 14:36:12,	203538	5702.8214	N	11142.1063	W	2	10	1.0	273.9	M	-25.0	M		
4/12/2015 14:36:13,	203539	5702.8218	N	11142.1065	W	2	10	1.0	274.3	M	-25.0	M		
4/12/2015 14:36:14,	203540	5702.8219	N	11142.1064	W	2	10	1.0	274.3	M	-25.0	M		
4/12/2015 14:36:15,	203541	5702.8219	N	11142.1063	W	2	09	1.1	274.3	M	-25.0	M		
4/12/2015 14:36:16,	203542	5702.8220	N	11142.1063	W	2	09	1.1	274.4	M	-25.0	M		
4/12/2015 14:36:17,	203543	5702.8220	N	11142.1060	W	2	10	1.0	274.4	M	-25.0	M		
4/12/2015 14:36:18,	203544	5702.8219	N	11142.1058	W	2	10	1.0	274.4	M	-25.0	M		
4/12/2015 14:36:19,	203545	5702.8219	N	11142.1057	W	2	09	1.1	274.5	M	-25.0	M		
4/12/2015 14:36:20,	203546	5702.8218	N	11142.1055	W	2	10	1.0	274.5	M	-25.0	M		
4/12/2015 14:36:21,	203547	5702.8218	N	11142.1054	W	2	10	1.0	274.6	M	-25.0	M		
4/12/2015 14:36:22,	203548	5702.8218	N	11142.1054	W	2	09	1.1	274.6	M	-25.0	M		
4/12/2015 14:36:23,	203549	5702.8218	N	11142.1053	W	2	09	1.1	274.7	M	-25.0	M		
4/12/2015 14:36:24,	203550	5702.8218	N	11142.1053	W	2	10	1.0	274.7	M	-25.0	M		
4/12/2015 14:36:25,	203551	5702.8218	N	11142.1053	W	2	10	1.0	274.8	M	-25.0	M		
4/12/2015 14:36:26,	203552	5702.8218	N	11142.1053	W	2	09	1.1	274.8	M	-25.0	M		
4/12/2015 14:36:27,	203553	5702.8218	N	11142.1053	W	2	09	1.0	274.8	M	-25.0	M		
4/12/2015 14:36:28,	203554	5702.8218	N	11142.1053	W	2	08	1.2	274.9	M	-25.0	M		
4/12/2015 14:36:29,	203555	5702.8218	N	11142.1053	W	2	09	1.1	274.9	M	-25.0	M		
4/12/2015 14:36:30,	203556	5702.8218	N	11142.1053	W	2	10	1.0	275.0	M	-25.0	M		
4/12/2015 14:36:31,	203557	5702.8218	N	11142.1053	W	2	10	1.0	275.0	M	-25.0	M		
4/12/2015 14:36:32,	203558	5702.8218	N	11142.1052	W	2	10	1.0	275.0	M	-25.0	M		
4/12/2015 14:36:33,	203559	5702.8218	N	11142.1052	W	2	09	1.1	275.0	M	-25.0	M		
4/12/2015 14:36:34,	203600	5702.8218	N	11142.1052	W	2	10	1.0	275.0	M	-25.0	M		
4/12/2015 14:36:35,	203601	5702.8219	N	11142.1052	W	2	09	1.0	275.0	M	-25.0	M		
4/12/2015 14:36:36,	203602	5702.8219	N	11142.1052	W	2	09	1.0	275.0	M	-25.0	M		
4/12/2015 14:36:37,	203603	5702.8219	N	11142.1052	W	2	08	1.1	275.0	M	-25.0	M		
4/12/2015 14:36:38,	203604	5702.8219	N	11142.1052	W	2	08	1.2	275.0	M	-25.0	M		
4/12/2015 14:36:39,	203605	5702.8219	N	11142.1052	W	2	08	1.2	275.0	M	-25.0	M		
4/12/2015 14:36:40,	203606	5702.8219	N	11142.1052	W	2	08	1.1	275.0	M	-25.0	M		
4/12/2015 14:36:41,	203607	5702.8219	N	11142.1052	W	2	08	1.1	275.1	M	-25.0	M		
4/12/2015 14:36:42,	203608	5702.8219	N	11142.1052	W	2	08	1.1	275.1	M	-25.0	M		
4/12/2015 14:36:43,	203609	5702.8219	N	11142.1052	W	2	08	1.1	275.1	M	-25.0	M		
4/12/2015 14:36:44,	203610	5702.8219	N	11142.1052	W	2	08	1.2	275.1	M	-25.0	M		
4/12/2015 14:36:45,	203611	5702.8219	N	11142.1052	W	2	08	1.2	275.1	M	-25.0	M		
4/12/2015 14:36:46,	203612	5702.8219	N	11142.1052	W	2	08	1.2	275.1	M	-25.0	M		
4/12/2015 14:36:47,	203613	5702.8219	N	11142.1052	W	2	08	1.2	275.1	M	-25.0	M		
4/12/2015 14:36:48,	203614	5702.8219	N	11142.1052	W	2	10	1.0	275.1	M	-25.0	M		
4/12/2015 14:36:49,	203615	5702.8219	N	11142.1052	W	2	10	1.0	275.1	M	-25.0	M		
4/12/2015 14:36:50,	203616	5702.8219	N	11142.1052	W	2	09	1.0	275.1	M	-25.0	M		
4/12/2015 14:36:51,	203617	5702.8219	N	11142.1052	W	2	10	1.0	275.1	M	-25.0	M		
4/12/2015 14:36:52,	203618	5702.8219	N	11142.1052	W	2	08	1.2	275.1	M	-25.0	M		
4/12/2015 14:36:53,	203619	5702.8219	N	11142.1052	W	2	09	1.0	275.1	M	-25.0	M		
4/12/2015 14:36:54,	203620	5702.8219	N	11142.1052	W	2	08	1.1	275.1	M	-25.0	M		
4/12/2015 14:36:55,	203621	5702.8219	N	11142.1052	W	2	08	1.2	275.1	M	-25.0	M		
4/12/2015 14:36:56,	203622	5702.8219	N	11142.1052	W	2	08	1.2	275.1	M	-25.0	M		
4/12/2015 14:36:57,	203623	5702.8219	N	11142.1052	W	2	08	1.1	275.1	M	-25.0	M		
4/12/2015 14:36:58,	203624	5702.8219	N	11142.1052	W	2	07	1.3	275.1	M	-25.0	M		
4/12/2015 14:36:59,	203625	5702.8219	N	11142.1052	W	2	06	1.5	275.1	M	-25.0	M		
4/12/2015 14:37:00,	203626	5702.8219	N	11142.1052	W	2	07	1.3	275.1	M	-25.0	M		
4/12/2015 14:37:01,	203627	5702.8219	N	11142.1053	W	2	06	1.5	275.1	M	-25.0	M		
4/12/2015 14:37:02,	203628	5702.8219	N	11142.1053	W	2	07	1.3	275.0	M	-25.0	M		
4/12/2015 14:37:03,	203629	5702.8219	N	11142.1053	W	2	07	1.3	275.0	M	-25.0	M		
4/12/2015 14:37:04,	203630	5702.8219	N	11142.1053	W	2	06	1.5	275.1	M	-25.0	M		
4/12/2015 14:37:05,	203631	5702.8219	N	11142.1053	W	2	05	2.2	275.0	M	-25.0	M		
4/12/2015 14:37:06,	203632	5702.8219	N	11142.1053	W	2	07	1.3	275.1	M	-25.0	M		
4/12/2015 14:37:07,	203633	5702.8219	N	11142.1053	W	2	06	1.5	275.1	M	-25.0	M		
4/12/2015 14:37:08,	203634	5702.8219	N	11142.1053	W	2	07	1.3	275.1	M	-25.0	M		
4/12/2015 14:37:09,	203635	5702.8219	N	11142.1053	W	2	08	1.1	275.1	M	-25.0	M		
4/12/2015 14:37:10,	203636	5702.8219	N	11142.1053	W	2	07	1.3	275.1	M	-25.0	M		
4/12/2015 14:37:11,	203637	5702.8218	N	11142.1053	W	2	07	1.3	275.1	M	-25.0	M		
4/12/2015 14:37:12,	203638	5702.8218	N	11142.1053	W	2	08	1.1	275.0	M	-25.0	M		
4/12/2015 14:37:13,	203639	5702.8218	N	11142.1053	W	2	07	1.1	275.1	M	-25.0	M		
4/12/2015 14:37:14,	203640	5702.8218	N	11142.1053	W	2	06	1.4	275.1	M	-25.0	M		
4/12/2015 14:37:15,	203641	5702.8218	N	11142.1053	W	2	07	1.3	275.1	M	-25.0	M		
4/12/2015 14:37:16,	203642	5702.8218	N	11142.1053	W	2	07	1.3	275.1	M	-25.0	M		
4/12/2015 14:37:17,	203643	5702.8218	N	11142.1053	W	2	07	1.3	275.1	M	-25.0	M		
4/12/2015 14:37:18,	203644	5702.8218	N	11142.1053	W	2	07	1.3	275.1	M	-25.0	M		
4/12/2015 14:37:19,	203645	5702.8218	N	11142.1053	W	2	07	1.3	275.1	M	-25.0	M		
4/12/2015 14:37:20,	203646	5702.8218	N	11142.1053	W	2	07	1.3	275.1	M	-25.0	M		
4/12/2015 14:37:21,	203647	5702.8218	N	11142.1053	W	2	07	1.3	275.1	M	-25.0	M		
4/12/2015 14:37:22,	203648	5702.8218	N	11142.1053	W	2	07	1.3	275.1	M	-25.0	M		
4/12/2015 14:37:23,	203649	5702.8218	N	11142.1053	W	2	07	1.3	275.0	M	-25.0	M		
4/12/2015 14:37:24,	203650	5702.8218	N	11142.1053	W	2	08	1.1	275.0	M	-25.0	M		
4/12/2015 14:37:25,	203651	5702.8218	N	11142.1053	W	2	08	1.1	275.0	M	-25.0	M		
